price_monthly,rooms,total_area,living_area,kitchen_area,floor,total_floors,build_year,bathroom_type,balcony,renovation,building_series,building_type,ceiling_type,entrances,heating,is_emergency,district,subdistrict,metro_name,metro_time_minutes,residential_complex,utilities_included,deposit,has_commission,prepayment_months,min_lease_term,living_conditions,has_fridge,has_dishwasher,has_washing_machine,has_conditioner,has_tv,has_internet,has_bath,has_shower,has_kitchen_furniture,has_room_furniture,description,agent_type,url
50000.0,1.0,36.0,20.0,10.0,1.0,12.0,1974.0,1 совмещенный,,Евроремонт,ii-68,Панельный,Железобетонные,6.0,Центральное,0.0,ЮВАО,р-н Выхино-Жулебино,Рязанский проспект,12.0,,1.0,50000.0,,1 месяц,от года,можно с детьми и животными,1,0,1,0,1,1,1,0,1,1,Отличная просторная квартира с качественным ремонтом на длительный срок. Вся мебель и бытовая техника для комфортного проживания. Замечательный собственник. Оперативный показ и заселение. Подробности по телефону.,,https://www.cian.ru/rent/flat/324877354/
85000.0,1.0,36.0,,15.0,18.0,22.0,2025.0,1 совмещенный,,Евроремонт,,,Нет информации,,Нет информации,0.0,ЮАО,р-н Нагатино-Садовники,Коломенская,23.0,ЖК «Второй Нагатинский»,1.0,85000.0,,1 месяц,от года,,1,1,1,1,1,1,1,0,1,1,Отличная новая евродвушка с качественным ремонтом на длительный срок. Вся мебель и бытовая техника для комфортного проживания. Все новое! Замечательный собственник. Оперативный показ и заселение. Подробности по телефону.,,https://www.cian.ru/rent/flat/324877642/
100000.0,3.0,80.0,45.0,13.0,13.0,17.0,2020.0,"1 совмещенный, 1 раздельный",1 балкон,Евроремонт,Индивидуальный проект,Монолитный,Железобетонные,4.0,Автономная котельная,0.0,НАО (Новомосковский),бул. Скандинавский,Потапово,14.0,ЖК «Скандинавия»,1.0,100000.0,,1 месяц,от года,можно с детьми,1,0,1,0,1,1,1,0,1,1,"ЖК Скандинавия - Просторная квартира с видом на лес. Квартира обставлена новой мебелью и техникой. В большой спальне двуспальная кровать огромный шкаф-купе , во второй комнате двухспальный диван , письменный стол комод и телевизор, третья комната оборудована как кабинет или детская - в ней письменный стол, книжный шкаф, комод и маленький диванчик. При необходимости можем добавить ещё один большой телевизор, также обсуждается добавление посудомоечной машины и кондиционера. Удобная планировка, просторная кухня 15 метров, 2 сан-узла, комнаты изолированные. огромный застекленный балкон. На кухне и в санузлах плитка на полу, в комнатах ламинат. Соседи уже сделали ремонт, поэтому шума вокруг не будет. Очень удобное расположение. В шаговой доступности метро и ходят маршрутки. Около дома есть бесплатная парковка. Дом расположен в новом районе, в пешей доступности находятся: частная школа, аптеки, продуктовые супермаркеты и гипермаркет Глобус. Рядом расположен лесной массив. 
Рассмотрим аккуратных жильцов на длительный срок  семью желательно  без маленьких детей не младше пяти лет, строго без животных.  
Квартира готова к заселению! Ключи у агента ! оперативный показ звоните в любое время!! 
По запросу могу выслать видео
-----
Примечание: у собственника могут быть дополнительные пожелания к жильцам - обсудите их в чате или по телефону",,https://www.cian.ru/rent/flat/324878141/
110000.0,2.0,70.0,,,5.0,18.0,1998.0,1 раздельный,1 балкон,Евроремонт,Индивидуальный проект,Панельный,Железобетонные,1.0,Центральное,0.0,ЗАО,р-н Тропарево-Никулино,Тропарёво,11.0,,1.0,110000.0,,1 месяц,от года,можно с детьми и животными,1,1,0,1,0,1,1,0,1,1,"Сдаётся впервые квартира в классическом стиле с использованием натуральных материалов. 
Пол - штучный паркет из дуба
Кухня, двери- массив ореха, Италия
В квартире был выполнен свежий ремонт, покраска стен, фактурная штукатурка, замена плитки и сантехники в мокрых зонах. 
Ремонт делали для себя. 
Закрытый двор под шлагбаумом, возможность аренды подземного паркинга.
Дом находится в шаговой доступности от лесопарка. Можно с детьми и воспитанными животными. Оперативный показ и заселение!",,https://www.cian.ru/rent/flat/324878281/
139000.0,2.0,65.0,40.0,10.0,10.0,19.0,2008.0,1 совмещенный,1 балкон,Дизайнерский,Индивидуальный проект,Монолитный,Железобетонные,2.0,Индивидуальный тепловой пункт,0.0,СВАО,р-н Отрадное,Ботанический сад,24.0,,1.0,100000.0,0.0,1 месяц,от года,,1,1,1,1,1,0,0,1,1,1,"Друзья  Сдаю свою двушку 65 м2 на десятом этаже.

Оформление квартиры разработала моя знакомая дизайнер из Израиля.

 НА КУХНЕ: теплый пол, стол и стулья, кухонный гарнитур, проточный фильтр c питьевой водой, холодильник, посудомоечная машина, стиральная машина с большим объемом загрузки, духовка, кофемашина, вытяжка, электрический чайник, вся необходимая утварь и посуда.

 В ГОСТИНОЙ кондиционер, смарт-ТВ, диван, кресло, торшер, бельгийский шерстяной ковер, винтажный журнальный стол, красивая пальма. Мы также сделали различные сценарии освещения.

 В  СПАЛЬНЕ: кровать двуспальная, большой встроенный шкаф для одежды и зеркало во  весь рост, кресло, торшер, еще один бельгийский ковер.

 НА БАЛКОНЕ: столик и стулья для потягивания кофе или вина на закате, огромный шкаф для хранения (идеально для спорт-инвентаря и других нужных крупногабаритных вещей)

 В ВАННОЙ: теплый пол, душ, зеркало, туалет

 В ПРИХОЖЕЙ: большой шкаф, беспроводной вертикальный пылесос, самая удобная гладильная доска, утюг с отпаривателем, домофон.

Дом кирпичный, 2008 года, есть два лифта, видеонаблюдение, охрана, электрик и сантехник, подземная парковка.

 Адрес: улица Отрадная, 20

Это 20 минут пешком до метро Отрадное и 20 минут пешком до метро Ботанический сад. 15 минут до Садового кольца на машине. Быстрый съезд на СВХ, МСД, Проспект мира, Алтуфьевское, Дмитровское шоссе и новую трассу до Шереметьево 

РЯДОМ: ВкусВилл и другие супермаркеты, аптеки, салоны красоты и барбершопы, кафе, финтесы, спорт-площадки, банки, поликлиника, почта, пункты выдачи Озона и Сдэка.

 ГДЕ РЯДОМ ГУЛЯТЬ: усадьба Свиблово, река Яуза, ВДНХ, Ботанический сад, Сад будущего (все в пешей доступности).

 СТОИМОСТЬ: 139.000 + комуналка и счетчики.

Срок: долгий. 

Приветствуются жильцы всех гражданств, происхождений, полов, возрастов, предпочтений в любви.

 Kids friendly, pet friendly (с депозитом на всякий случай).",,https://www.cian.ru/rent/flat/324882756/
70000.0,2.0,39.0,26.0,8.0,11.0,33.0,2023.0,1 совмещенный,,Евроремонт,,,Нет информации,,Нет информации,0.0,ЮВАО,р-н Рязанский,Окская,10.0,ЖК «Михайловский парк»,1.0,70000.0,,1 месяц,от года,можно с детьми и животными,1,0,1,1,1,1,1,0,1,1,"Сдаётся уютная и светлая квартира в отличном состоянии. 

В квартире сделан современный качественный ремонт, полностью укомплектована всей необходимой мебелью и бытовой техникой для комфортного проживания.

Дом расположен в районе с развитой инфраструктурой: рядом магазины, кафе, аптеки, школы, детские сады, фитнес. 
Удобная транспортная доступность! 

Сдаётся на длительный срок. Звоните. 

У собственника могут быть дополнительные пожелания к жильцам.",,https://www.cian.ru/rent/flat/324883193/
70000.0,1.0,35.0,22.0,8.0,21.0,25.0,2025.0,1 совмещенный,,Евроремонт,,,Нет информации,,Нет информации,0.0,ЮВАО,р-н Нижегородский,Нижегородская,7.0,ЖК «Перовское 2»,1.0,35000.0,,1 месяц,от года,можно с детьми и животными,1,1,1,1,1,1,1,0,1,1,"Cдaётcя cветлая кваpтирa на 21 этаже монолитнo-киpпичногo дoмa 2025 гoдa пoстройки. В квaртиpе выполнен свeжий ремонт. 
Пpоcтoрнaя кухня oборудoвaна всeм нeобxoдимым: холoдильник, варoчнaя панeль, микpоволнoвая пeчь и cтиральнaя мaшинa. Из мeбели — вмecтитeльные шкaфы и удобный диван.

В комнате уютная кровать и телевизор с кабельным/цифровым ТВ. Санузел совмещённый, оснащён современной сантехникой и стиральной машиной. ТВ в каждой комнате.

Есть всё для комфортного проживания! В том числе посуда, утюг, гладильная доска , сушилка для белья, текстиль..

Дом расположен в тихом районе с развитой инфраструктурой.",,https://www.cian.ru/rent/flat/324885292/
70000.0,2.0,35.0,21.0,12.0,7.0,28.0,,1 совмещенный,,Евроремонт,,Монолитный,,,,,ЮВАО,р-н Южнопортовый,Волгоградский проспект,6.0,ЖК «Первый Дубровский»,1.0,70000.0,,1 месяц,от года,можно с детьми,1,0,1,1,0,1,1,0,1,1,"Абсолютно новая квартира в ЖК Первый Дубровский 
! Никто не жил, первая сдача. Вся мебель и бытовая техника новая. Метро в шаговой доступности. Закрытый двор без автомобилей. На длительный срок. 
Развитая инфраструктура. Ключи на руках, оперативный показ и заселение",,https://www.cian.ru/rent/flat/324886474/
80000.0,2.0,50.0,30.0,10.0,7.0,14.0,2018.0,,,Евроремонт,Индивидуальный проект,,Железобетонные,11.0,Центральное,0.0,СВАО,р-н Останкинский,Ботанический сад,17.0,ЖК «Green park (Грин парк)»,1.0,83000.0,,1 месяц,от года,можно с детьми и животными,0,0,0,0,0,0,0,0,1,1,"номер лота: [39626973] 
Предлагается в аренду просторная квартира 50 кв.м. на длительный срок
 
В квартире выполнен качественный ремонт, есть все необходимое для комфортной мебели. Полностью мебелирована и укомплектована бытовой техникой. заезжай и живи. 
 
Рядом с домом развитая инфраструктура, парк для прогулок, магазины. 
 
Оперативный показ! Звоните!",,https://www.cian.ru/rent/flat/324886517/
90000.0,1.0,30.0,18.0,6.0,3.0,24.0,2021.0,1 совмещенный,,Дизайнерский,Индивидуальный проект,,Нет информации,3.0,Нет информации,0.0,СЗАО,р-н Хорошево-Мневники,Шелепиха,14.0,,1.0,90000.0,,1 месяц,от года,можно с детьми и животными,1,1,1,1,1,1,0,1,1,1,"Предлагаем в аренду на длительный срок квартиру студийного плана в ЖК ""Сердце Столицы"". 
Закрытая охраняемая территория, есть система видеонаблюдения, подземный паркинг, в подъезде консьерж и лаунж зона. 
Качественный дизайнерский ремонт, импортная кухонная техника, смарт TV 50, качественная сантехника, пол ламинат и плитка, установлен кондиционер, стиральная и посудомоечная машины. 
Красивый вид из окна во двор. 
Заселение не более 2-х взрослых людей. Очень ждем гостей с маленькими питомцами!!

Оперативный показ в удобное время. Никаких предоплат - всё честно и прозрачно!

Любые вопросы можете задать нашему брокеру по телефону в объявлении!
Эта квартира ждет Вас!",,https://www.cian.ru/rent/flat/324886945/
65000.0,1.0,35.0,15.0,10.0,8.0,23.0,2023.0,1 совмещенный,,Евроремонт,,,Нет информации,,Нет информации,0.0,ЮВАО,р-н Текстильщики,Текстильщики,23.0,ЖК «Волжский парк»,1.0,65000.0,,1 месяц,от года,можно с детьми и животными,1,0,1,0,1,1,1,0,1,1,"Предлагается в аренду уютная и комфортная квартира.
Все параметры и фотографии соответствуют действительности.
Квартира готова к заселению - есть всё необходимое для полноценного проживания!

Оперативный показ в удобное время. Никаких предоплат - всё честно и прозрачно!

Любые вопросы можете задать нашему брокеру по телефону в объявлении!
Эта квартира ждет Вас!",,https://www.cian.ru/rent/flat/324888501/
199990.0,2.0,70.0,,20.0,15.0,25.0,2010.0,1 совмещенный,1 балкон,Дизайнерский,Индивидуальный проект,Монолитный,Железобетонные,6.0,Центральное,0.0,САО,р-н Хорошевский,Беговая,3.0,ЖК «Дом на Беговой»,1.0,200000.0,,1 месяц,от года,можно с животными,1,1,1,0,1,1,1,0,0,1,"Сдается впервые! Стильная современная дизайнерская квартира. Эксклюзивная квартира в 2 минутах пешком до м. Беговая и 5 мин  до М-Сити. Высокий этаже с видом на ипподром. Стиль Арт-деко, свежий дизайнерский ремонт и вся техника. Удобная транспортная доступность.  Идеально для тех, кто ценит эстетику, комфорт и лучшую локацию.
Квартира сдается впервые. 
Детальное описание:
Сдаётся двухкомнатная квартира 70 м, с полностью готовым дизайнерским ремонтом (кухня гостиная, спальня, с/у, гардеробная, лоджия 5 м оборудованная под кабинет). 
Это идеальное решение для комфортной жизни, вам осталось только заехать со своими вещами.
Ключевые преимущества:
 Всего 2 минуты пешком до станции метро Беговая.и 5 мин м. М-Сити.
 Лучшее сочетание престижной локации и транспортной доступности.
 Уникальный дизайн: 
     - Продуманный интерьер в стиле Арт-деко. Глубокие темные благородные тона (да, это не привычные белые стены и белая мебель), качественные материалы, геометрические акценты и атмосферное освещение создают по-настоящему уютное и приватное пространство.
Вся мебель от итальянских и американский дизайнеров.
Полный комплект (стиральная машинка, посудомоечная машина, свч, кофеварка, тостер, чайник, утюг, фен и тд)
2 телевизора (55 и 47)
Видео платформы (окко, иви, кион, премьер, старт)
Скоростной интернет. Оперативный показ.",,https://www.cian.ru/rent/flat/324889238/
250000.0,2.0,85.0,48.0,15.0,4.0,10.0,2013.0,"1 совмещенный, 1 раздельный",1 лоджия,Евроремонт,Индивидуальный проект,Монолитно-кирпичный,Железобетонные,9.0,Центральное,0.0,ЦАО,р-н Тверской,Маяковская,10.0,ЖК «Итальянский Квартал»,1.0,250000.0,0.0,1 месяц,от года,можно с детьми и животными,1,1,1,1,0,1,1,0,1,1,"Без комиссии для арендатора. Сотрудничаем с коллегами в рамках партнерской сделки. Стильная 2-х комнатная квартира. 4/10 этаж. Высота потоков -3  м. Количество спален: 1. Количество санузлов: 1 раздельный, 1 совмещенный. Общая площадь: 85 кв. м. Площадь кухни: 15 кв. м. Площадь комнат: 47. Окна во двор и на улицу Новый, современный ремонт. Квартира в идеальном состоянии Возможна оплата по безналу. Возможна аренда с животными и маленькими детьми.",,https://www.cian.ru/rent/flat/324889553/
150000.0,2.0,70.0,42.0,10.0,3.0,9.0,2008.0,1 совмещенный,,Дизайнерский,,Монолитный,Железобетонные,3.0,Центральное,0.0,ВАО,р-н Преображенское,Преображенская площадь,6.0,,1.0,150000.0,,1 месяц,от года,,1,1,1,1,1,1,0,1,1,1,"Предлагается в долгосрочную аренду квартира и 1 м/м в подземном паркинге. Удобная планировка: кухня гостиная со столовой, спальня, гардеробная комната, кладовая, просторный коридор, санузел.Полная меблировка и техника. Панорамный окна. Закрытая благоустроенная территория, двор без машин, консьерж, подземный паркинг. 

Развитая инфраструктура. В пешей доступности школы, больницы, торговые центры, Преображенская набережная, монастырский дворик, Преображенский монастырь и Северный Хапиловский Сквер. 

Оперативный показ, ключи на руках.",agency,https://www.cian.ru/rent/flat/324890638/
84990.0,0.0,32.0,,,6.0,15.0,2016.0,1 совмещенный,1 лоджия,Евроремонт,,Монолитный,Нет информации,,Нет информации,0.0,САО,р-н Хорошевский,ЦСКА,5.0,ЖК «Лайнер»,1.0,84990.0,0.0,1 месяц,от года,можно с детьми и животными,1,1,1,1,1,1,1,1,1,1,"Идут показы с датой заселения после 27.12.2025.
1520:ЛР-2-90
Студия доступна к просмотру и бронированию! Предлагаются в долгосрочную аренду светлые апартаменты в арендном доме ""Лайнер"" от ДОМ.РФ.
Без комиссии! Разделение депозита на 3 месяца! Разрешено проживание с животными! 

Апартамент с современным дизайном, качественной отделкой, мебелью и техникой для жизни от ведущих брендов: 
- встраиваемая бытовая техника; 
- посудомоечная и стиральная машины;
- электрическая варочная панель на 2 конфорки; 
- холодильник; 
- кондиционер; 
- плазменный телевизор. 

В квартире размещён полный комплект необходимой мебели: 
- современный кухонный гарнитур; 
- барная стойка со стульями на две персоны; 
- двуспальный раскладной диван; 
- вместительный шкаф. 

В квартире один совмещенный санузел с душевой кабиной, раковиной, зеркалом с подсветкой и стиральной машиной.

Близость к центру города, 300 м от ст. метро ЦСКА, удобство автомобильных развязок, соседство с объектами спортивного клуба ЦСКА и большой выбор торгово-развлекательной инфраструктуры. 

Услуги 24/7 включены в арендную плату: прием корреспонденции, заявок на ремонт, выдача гостевых пропусков и т.д. Дополнительные услуги: уборка, стирка, глажка, а также присмотр за животными и др.

При заселении оплачивается стоимость аренды за первый месяц. При заключении договора аренды до 31 декабря доступна рассрочка оплаты депозита на 3 месяца! Дополнительно оплачиваются только счетчики коммунальных услуг.

Почему арендное жилье от ДОМ.РФ  это цивилизованная аренда?
Надежность: официальный договор аренды;
Без комиссии;
Кешбэк 5% при оплате премиальной картой Банка ДОМ.РФ
Безопасность: видеонаблюдение и охрана
Авторский дизайн и новая мебель;
Современная бытовая техника;
Выбор, бронирование и оплата аренды через мобильное приложение ""ДОМ.РФ Аренда жилья"";
Можно с детьми и домашними животными;
Комфорт: Консьерж-сервис 24/7 и дополнительные услуги (уборка, выгул собак и  другое);",,https://www.cian.ru/rent/flat/324891245/
100000.0,1.0,50.0,30.0,12.0,5.0,29.0,2023.0,1 совмещенный,1 лоджия,Евроремонт,Индивидуальный проект,Монолитный,Железобетонные,,Нет информации,0.0,ЦАО,р-н Пресненский,Улица 1905 года,15.0,,1.0,100000.0,,1 месяц,от года,можно с детьми и животными,1,1,1,0,1,1,1,0,1,1,"Предлагается в аренду уютная и комфортная квартира.
Все параметры и фотографии соответствуют действительности.
Квартира готова к заселению - есть всё необходимое для полноценного проживания!

Оперативный показ в удобное время. Никаких предоплат - всё честно и прозрачно!

Любые вопросы можете задать нашему брокеру по телефону в объявлении!
Эта квартира ждет Вас!",,https://www.cian.ru/rent/flat/324892824/
59000.0,1.0,38.0,21.0,9.0,17.0,18.0,1995.0,1 раздельный,1 балкон,Косметический,КОПЭ,Панельный,Железобетонные,2.0,Центральное,0.0,СВАО,р-н Отрадное,Отрадное,11.0,,1.0,59000.0,,1 месяц,от года,можно с детьми,1,1,1,1,1,0,1,0,1,1,"Просторная однокомнатная квартира со свежим ремонтом и в хорошем районе, в 8 минутах ходьбы от метро Отрадное. В квартире есть вся необходимая техника и мебель: стиральная машина, посудомоечная машина, холодильник, кондиционер, телевизор, диван с очень большим спальным местом, просторная кухня, много шкафов. Квартира находится в районе Отрадное с очень развитой инфраструктурой. Дорога от метро занимает около 8 минут и проходит вдоль парковой и прогулочной зоны с хорошим освещением в темное время суток и всегда почищенными дорожками. У выхода из метро три торгово-развлекательных центра с фудкортами, отделениями банков и фитнес-центром, также рядом с метро продовольственный рынок. В 15 минутах пешком парк, где летом проводится много развлекательных мероприятий. 
В квартире не допускается проживание животных.",,https://www.cian.ru/rent/flat/324893039/
70000.0,2.0,36.0,11.0,17.0,4.0,24.0,2025.0,1 совмещенный,1 балкон,Дизайнерский,,,Нет информации,,Нет информации,0.0,НАО (Новомосковский),ул. Трехполье,Саларьево,17.0,ЖК «Саларьево парк»,1.0,50000.0,0.0,1 месяц,от года,,1,1,1,0,1,1,1,0,1,1,"Пешком до метро.
Евродвушка. Квартира полностью укомплектована, есть всё для комфортной жизни. Заезжай и живи. Сдается впервые!

Стильная дизайнерская  квартира с французским балконом. Большие окна выходят на тихий закрытый двор. Кухня-гостиная (17 кв м) и спальня (11 кв м) в районе с развитой инфраструктурой и удобной траспортной развязкой.
Рядом ПВЗ, кофейни, продуктовые магазины, аптеки, салоны красоты, ТЦ Саларис.
8 км до А/Э Внуково, 1 км до Международного автовокзала.

Строго без животных и детей",,https://www.cian.ru/rent/flat/324893185/
50000.0,2.0,48.0,30.0,7.0,9.0,9.0,1971.0,1 раздельный,1 балкон,Косметический,1-515,,Железобетонные,6.0,Центральное,0.0,Днепропетровская ул.,5К3,Южная,7.0,,1.0,50000.0,,1 месяц,от года,можно с детьми и животными,1,0,1,0,1,1,1,0,1,1,"Объявление снято с публикации, поищите ещё что-нибудь",,https://www.cian.ru/rent/flat/324893340/
65000.0,0.0,25.0,18.0,6.0,16.0,33.0,2024.0,1 совмещенный,,Евроремонт,,Монолитный,Железобетонные,,Центральное,0.0,ЗАО,р-н Очаково-Матвеевское,Очаково,6.0,ЖК «Новое Очаково»,1.0,65000.0,,1 месяц,от года,,1,0,1,1,1,1,0,1,1,1,"Сдаётся уютная и светлая квартира в отличном состоянии. 

Сдаётся впервые!

Новый ремонт!

Есть видео квартиры, отправляю по запросу!

В квартире сделан современный качественный ремонт, полностью укомплектована всей необходимой мебелью и бытовой техникой для комфортного проживания.

Дом расположен в районе с развитой инфраструктурой: рядом магазины, кафе, аптеки, школы, детские сады, фитнес. 
Удобная транспортная доступность! 

Сдаётся на длительный срок. Звоните. 

У собственника могут быть дополнительные пожелания к жильцам.",,https://www.cian.ru/rent/flat/324895476/
60000.0,1.0,44.0,,,16.0,17.0,,1 совмещенный,,Евроремонт,,,,,,,ЮЗАО,р-н Южное Бутово,Улица Скобелевская,12.0,ЖК «Никольские луга»,1.0,40000.0,,1 месяц,от года,можно с детьми,1,0,1,0,1,1,1,0,1,1,"ВАШЕМУ ВНИМАНИЮ!        
ЗАЛОГ МОЖНО РАЗБИТЬ по договорённости.        
Предлагается просторная квартира в тихом и благополучном районе!        
            
        
Сдается просторная однокомнаиная квартира на предпоследнем этаже дома с Новым Евро ремонтом, большая кухня, очень удобная планировка.        
 Вся мебель и техника для комфортного проживания имеется.         
В квартире имеется вся необходимая техника, кухонный гарнитур, обеденная зона.   
Квартира светлая, уютная, вся техника и мебель новые.        
Чистый дом и подъезд. Экологически чистый район с развитой инфраструктурой.        
 Расположенность, в доме есть небольшой магазин со всем необходимым.        
Рядом школа, детский сад, поликлиника.,в шаговой доступности, всё, что нужно для жизни.               
        
Оперативный показ.        
Заселение день в день!        
По всем вопросам звонить 24/7.",,https://www.cian.ru/rent/flat/324895706/
180000.0,3.0,73.0,42.0,10.0,2.0,10.0,1944.0,1 совмещенный,,Дизайнерский,Индивидуальный проект,Кирпичный,Железобетонные,15.0,Центральное,0.0,ЗАО,р-н Дорогомилово,Кутузовская,7.0,,1.0,180000.0,,,от года,можно с детьми и животными,1,1,1,1,0,1,0,1,1,1,"МЕЧТА, а не квартира в аренду!!!
В самом центре Москвы в историческом  доме на Кутузовском проспекте!
Впервые сдается в аренду после ремонта. Все новое, Мебели минимум, кухня-гостиная с встроенным кухонным гарнитуром с варочной панелью, двухкамерным холодильником, посудомоечная машина, стиральная машина автомат, диван, журнальный стол, одна комната как кабинет ( диван раскладывается ), вторая спальня + гардеробная. С/у с душевой, высокие потолки, огороженная территория с уютным двориком. 


Удобный выезд на Садовое кольцо, на Рублевское и Новорижское шоссе. Пешая доступность до трех станций метро: Киевская, Кутузовская , Выставочная.
В стоимость включены коммунальные платежи, дополнительно оплачивается электричество, вода и интернет
Звоните!!! Подобных предложений на рынке нет)))
Видео могу направить в лс.",,https://www.cian.ru/rent/flat/324895728/
54000.0,0.0,21.0,13.0,3.0,11.0,18.0,2022.0,1 совмещенный,,Евроремонт,,,Нет информации,1.0,Нет информации,0.0,НАО (Новомосковский),просп. Магеллана,Филатов Луг,21.0,ЖК «Саларьево парк»,1.0,54000.0,0.0,1 месяц,от года,,1,0,1,0,0,0,0,0,1,1,"ОТ СОБСТВЕННИКА сдаётся уютная студия на длительный срок!

 Пешая доступность до метро Филатов Луг

Светлая и очень уютная студия в новом доме, атмосфера в квартире восхитительная, почувствуете себя в гостях у бабушки. Современный ремонт — полностью готова к комфортному проживанию.

В квартире есть всё необходимое:
• Оочень вместительный шкаф
• Удобное спальное место
• Абсолютно новый кухонный гарнитур
• Вся бытовая техника: варочная панель, холодильник, стиральная машинка
• Просторный санузел

Инфраструктура:
Рядом 2 станции метро (Филатов Луг и Саларьево), магазины, ТЦ Саларис, кафе, аптеки, зелёные зоны для прогулок, школы, детские сады, куча секций, DDX. Отличный вариант для одного человека или пары.

Дом в отличном состоянии, оснащен пассажирским и грузовым лифтами, поэтому подъем на ваш этаж будет легким. Для удобства жильцов предусмотрена наземная парковка, где вы всегда найдете место для своего автомобиля.

 Аренда на длительный срок, квартира готова для заселения в день просмотра, есть залог и предоплата, регистрацию не делаем.

Пишите или звоните — отвечу на все вопросы и покажу в удобное время!",,https://www.cian.ru/rent/flat/324895746/
65000.0,1.0,32.0,20.0,6.0,5.0,5.0,1965.0,,,,1-515,Панельный,Нет информации,3.0,Центральное,0.0,ЗАО,р-н Фили-Давыдково,Кунцевская,4.0,,1.0,65000.0,,1 месяц,от года,,1,1,1,0,1,1,0,1,1,1,"Сдается 1-к квартира на Кутузовском проспекте!
Сердце Москвы, 4 мин пешком м. Кунцевская, БКЛ и МЦД1. Ключевые ПЛЮСЫ:
 Полная готовность + СВЕЖИЙ РЕМОНТ! 
Мебель, техника - новые
 Светло & тепло: окна во двор, 5/5 этаж.
Тишина & чистота: ухоженный дом, двор, парковка у подъезда
Все рядом: магазины, школы/сады
Идеально для семьи или пары, без животных
Залог = 1 месяц, никакой комиссии, коммунальные услуги по счетчикам! 
Идеально подойдет: для 1-2 человек на долгий срок

По всем вопросам звоните",,https://www.cian.ru/rent/flat/324895837/
350000.0,2.0,124.0,48.0,20.0,4.0,5.0,2002.0,2 совмещенных,,Дизайнерский,Индивидуальный проект,,Нет информации,3.0,Нет информации,0.0,ЦАО,р-н Басманный,Курская,7.0,,1.0,350000.0,0.0,1 месяц,от года,можно с животными,1,1,1,1,1,1,1,1,1,1,"Лот 106379. Нина Дуванская.

Стильная 2-комнатная квартира в элитном доме. 4 / 5 этаж. Спален: 1, санузлов: 2. Общая площадь: 124 кв.м. Потолки 3.5 м. Ремонт в уникальном авторском стиле. Квартира полностью с мебелью, вывоз обсуждается. Огороженная, охраняемая территория. Подземный паркинг, машиноместо входит в стоимость. Окна выходят на обе стороны. Есть гардеробная комната. В наличии: посудомоечная машина, холодильник, кондиционер, бойлер, джакузи, душевая кабина, ванна, постирочная комната, стиральная машина, подогрев полов. Телевизор, высокоскоростной интернет. Можно с животными. Собственник ИП. Возможна оплата по безналу.

Без комиссии для арендатора.

Бонус партнерам 50%.

Есть презентации в pdf на русском или английском для партнеров.",other,https://www.cian.ru/rent/flat/324897881/
90000.0,2.0,43.0,22.0,10.0,7.0,30.0,2024.0,1 совмещенный,,Евроремонт,Индивидуальный проект,,Нет информации,,Нет информации,0.0,ЮВАО,р-н Южнопортовый,Волгоградский проспект,7.0,ЖК «Метрополия»,1.0,90000.0,,1 месяц,от года,,1,1,1,1,1,1,1,0,1,1,"Уважаемые арендаторы, мы ценим ваше время потраченное на осмотры квартир , поэтому для вашего удобства добавлен видеоролик! Пожалуйста ознакомьтесь! 


Сдается уютная квартира в жилом комплексе бизнес класса Метрополия, на Волгоградском проспекте, всего в 7 минутах пешком от метро ""Волгоградский проспект"". Высота потолков — 2.85 метра.

В квартире сделан качественный евроремонт. В комнатах и на кухне есть вся необходимая мебель для комфортного проживания. Из техники — кондиционер, холодильник, посудомоечная и стиральная машины, а также телевизор. В совмещенном санузле установлена ванна, что особенно приятно для вечерних релаксаций. Окна квартиры выходят на улицу, что обеспечивает хорошее естественное освещение.

Дом оснащен двумя пассажирскими и одним грузовым лифтами, что удобно для ежедневных поездок и переездов. Для владельцев автомобилей предусмотрена подземная парковка. В доме проведен интернет, поэтому вы всегда будете на связи.

В ближайшем окружении находятся клиники, что удобно для решения медицинских вопросов. Благоприятная транспортная доступность позволяет быстро добраться до других районов города.

Квартира идеально подойдет для пары или небольшой семьи. Проживание с домашними животными обсуждается индивидуально. 

Не упустите возможность насладиться комфортом и удобством проживания в этой замечательной квартире. Записывайтесь на просмотр и убедитесь сами!",,https://www.cian.ru/rent/flat/324901537/
150000.0,3.0,60.0,40.0,15.0,18.0,37.0,,"1 совмещенный, 1 раздельный",,Дизайнерский,,,,,,,СВАО,р-н Бутырский,Дмитровская,9.0,ЖК «Савеловский Сити»,1.0,150000.0,0.0,1 месяц,от года,,1,1,1,1,1,1,0,1,1,1,"Комфортная евро 3 комн квартира

Панорамные окна
Кондиционеры
Кухня-гостиная 
два санузла
Две изолированные комнаты
Гардеробная
Кухня оборудованная всем необходимым",,https://www.cian.ru/rent/flat/324901912/
